Fecha,SÃ­mbolo,Direccion,Jugada,Entrada,Stop,Riesgo,lotes,RU
2022-1-26 17:55:00,INTC,largo,VBS_ADX,52.205,52.13,0.075,666.66667,50
2022-1-26 18:09:59,GLD,Corto,VBS_ADX,171.07,171.17,0.1,500,50
2022-1-26 18:24:59,INTC,largo,VBS_ADX,52.28,52.24,0.04,1250,50
2022-1-26 18:40:00,GLD,Corto,VBS_ADX,171.02,171.09,0.07,714.28571,50
2022-1-26 18:50:00,MU,largo,VBS_ADX,84.31,84.15,0.16,312.5,50
2022-1-26 18:54:58,AMAT,largo,VBS_ADX,140.13,139.9,0.23,217.3913,50
2022-1-26 18:54:59,INTC,largo,VBS_ADX,52.265,52.17,0.095,526.31579,50
2022-1-26 18:54:59,MU,largo,VBS_ADX,84.18,84.01,0.17,294.11765,50
2022-1-26 19:10:00,AMAT,largo,VBS_ADX,139.1999,138.82,0.3799,131.61358,50
2022-1-26 19:09:58,WYNN,largo,VBS_ADX,88.907,88.71,0.197,253.80711,50
2022-1-26 19:55:01,BABA,Corto,VBS_ADX,115.51,115.75,0.24,208.33333,50
2022-1-26 20:00:01,BABA,Corto,VBS_ADX,115.57,115.76,0.19,263.15789,50
2022-1-26 19:59:58,MRK,Corto,VBS_ADX,79.075,79.19,0.115,434.78261,50
2022-1-26 20:04:58,NKE,Corto,VBS_ADX,146.41,147.43,1.02,49.01961,50
2022-1-26 20:10:01,BABA,Corto,VBS_ADX,116.05,116.51,0.46,108.69565,50
2022-1-26 20:20:00,AMAT,largo,VBS_ADX,139.255,138.34,0.915,54.64481,50
2022-1-26 21:00:00,NKE,Corto,VBS_ADX,144.53,145.07,0.54,92.59259,50
2022-1-26 21:19:59,DIS,Corto,VBS_ADX,132.86,133.365,0.505,99.0099,50
2022-1-26 21:19:58,NKE,Corto,VBS_ADX,143.25,144.04,0.79,63.29114,50
2022-1-26 21:19:58,MU,Corto,VBS_ADX,80.91,81.51,0.6,83.33333,50
2022-1-26 21:30:00,WMT,Corto,VBS_ADX,135.23,135.53,0.3,166.66667,50
2022-1-26 21:35:01,AMD,Corto,VBS_ADX,109.52,111.6,2.08,24.03846,50
2022-1-26 21:35:00,AMAT,Corto,VBS_ADX,135.24,136.12,0.88,56.81818,50
2022-1-26 21:35:01,BABA,Corto,VBS_ADX,114,114.48,0.48,104.16667,50
2022-1-26 21:34:59,INTC,Corto,VBS_ADX,51.3637,51.71,0.3463,144.38348,50
2022-1-26 21:34:59,JPM,Corto,VBS_ADX,146.92,147.38,0.46,108.69565,50
2022-1-26 21:35:01,MET,Corto,VBS_ADX,65.54,65.72,0.18,277.77778,50
2022-1-26 21:34:59,MCD,Corto,VBS_ADX,248.51,249.21,0.7,71.42857,50
2022-1-26 21:34:58,NKE,Corto,VBS_ADX,143.75,144.29,0.54,92.59259,50
2022-1-26 21:34:59,MU,Corto,VBS_ADX,81.7,82.09,0.39,128.20513,50
2022-1-26 21:35:01,ORCL,Corto,VBS_ADX,79.49,79.75,0.26,192.30769,50
2022-1-26 21:34:59,SBUX,Corto,VBS_ADX,95.32,95.705,0.385,129.87013,50
2022-1-26 21:34:58,TWTR,Corto,VBS_ADX,33.595,33.83,0.235,212.76596,50
2022-1-26 21:35:00,UAL,Corto,VBS_ADX,41.41,41.66,0.25,200,50
2022-1-26 21:35:00,WMT,Corto,VBS_ADX,135.37,135.7,0.33,151.51515,50
2022-1-26 21:34:59,WYNN,Corto,VBS_ADX,86.25,86.76,0.51,98.03922,50
2022-1-26 21:49:59,KO,Corto,VBS_ADX,59.38,59.57,0.19,263.15789,50
2022-1-26 21:50:00,MCD,Corto,VBS_ADX,249.17,250.25,1.08,46.2963,50
2022-1-27 15:44:58,GLD,Corto,VBS_ADX,168.82,169.09,0.27,185.18519,50
2022-1-27 15:44:59,MCD,Corto,VBS_ADX,246.88,247.8463,0.9663,51.74376,50
2022-1-27 15:44:57,NUGT,Corto,VBS_ADX,45.85,46.16,0.31,161.29032,50
2022-1-27 15:55:00,MCD,Corto,VBS_ADX,250.02,250.8157,0.7957,62.83775,50
2022-1-27 15:59:58,C,largo,VBS_ADX,65.51,65.15,0.36,138.88889,50
2022-1-27 15:59:59,WFC,largo,VBS_ADX,55.23,54.91,0.32,156.25,50
2022-1-27 16:10:06,CSCO,largo,VBS_ADX,56.405,56.295,0.11,454.54545,50
2022-1-27 16:09:58,KO,largo,VBS_ADX,60.7,60.58,0.12,416.66667,50
2022-1-27 16:09:57,MET,largo,VBS_ADX,67.56,67.33,0.23,217.3913,50
2022-1-27 16:09:58,WFC,largo,VBS_ADX,55.095,54.91,0.185,270.27027,50
2022-1-27 16:25:01,AAPL,largo,VBS_ADX,163.27,162.84,0.43,116.27907,50
2022-1-27 16:24:58,GILD,largo,VBS_ADX,68.12,67.98,0.14,357.14286,50
2022-1-27 16:24:59,JPM,largo,VBS_ADX,149.1599,148.61,0.5499,90.92562,50
2022-1-27 16:24:58,KO,largo,VBS_ADX,60.74,60.64,0.1,500,50
2022-1-27 16:25:01,SPXL,largo,VBS_ADX,113.66,112.92,0.74,67.56757,50
2022-1-27 16:25:00,TWTR,largo,VBS_ADX,35.075,34.935,0.14,357.14286,50
2022-1-27 16:30:00,SPXL,largo,VBS_ADX,112.73,111.75,0.98,51.02041,50
2022-1-27 16:29:59,TWTR,largo,VBS_ADX,35.05,34.921,0.129,387.5969,50
2022-1-27 16:35:00,TWTR,largo,VBS_ADX,34.76,34.56,0.2,250,50
2022-1-27 16:39:59,DIS,largo,VBS_ADX,136.63,136.22,0.41,121.95122,50
2022-1-27 16:39:58,KO,largo,VBS_ADX,60.62,60.535,0.085,588.23529,50
2022-1-27 17:00:00,AMD,Corto,VBS_ADX,107.08,107.65,0.57,87.7193,50
2022-1-27 17:05:00,AMD,Corto,VBS_ADX,107.42,108.03,0.61,81.96721,50
2022-1-27 17:05:00,WYNN,Corto,VBS_ADX,84.8873,85.23,0.3427,145.9002,50
2022-1-27 17:10:00,GLD,Corto,VBS_ADX,167.845,167.97,0.125,400,50
2022-1-27 17:19:59,CVX,largo,VBS_ADX,136.63,135.79,0.84,59.52381,50
2022-1-27 17:29:59,CVX,largo,VBS_ADX,136.211,135.85,0.361,138.50416,50
2022-1-27 17:29:59,KO,largo,VBS_ADX,60.7464,60.67,0.0764,654.45026,50
2022-1-27 17:29:58,MRK,largo,VBS_ADX,81.395,81.14,0.255,196.07843,50
2022-1-27 17:29:58,WMT,largo,VBS_ADX,138.635,138.42,0.215,232.55814,50
2022-1-27 17:35:00,MCD,largo,VBS_ADX,250.6629,250.16,0.5029,99.42334,50
2022-1-27 17:34:58,MRK,largo,VBS_ADX,81.365,81.14,0.225,222.22222,50
2022-1-27 17:40:01,AMD,Corto,VBS_ADX,106.703,107.275,0.572,87.41259,50
2022-1-27 17:40:00,GLD,Corto,VBS_ADX,167.44,167.67,0.23,217.3913,50
2022-1-27 17:39:59,JPM,Corto,VBS_ADX,147.32,147.62,0.3,166.66667,50
2022-1-27 17:40:00,MCD,largo,VBS_ADX,250.605,249.68,0.925,54.05405,50
2022-1-27 17:39:59,MRK,largo,VBS_ADX,81.36,81.27,0.09,555.55556,50
2022-1-27 17:39:58,MU,Corto,VBS_ADX,81.17,81.49,0.32,156.25,50
2022-1-27 17:45:01,AMD,Corto,VBS_ADX,106.6507,107.31,0.6593,75.83801,50
2022-1-27 17:44:59,GLD,Corto,VBS_ADX,167.49,167.5821,0.0921,542.88817,50
2022-1-27 17:44:58,MRK,largo,VBS_ADX,81.336,81.225,0.111,450.45045,50
2022-1-27 17:49:59,GLD,Corto,VBS_ADX,167.55,167.695,0.145,344.82759,50
2022-1-27 17:55:00,WMT,largo,VBS_ADX,138.9,138.71,0.19,263.15789,50
2022-1-27 18:04:59,DIS,largo,VBS_ADX,137.59,137.3,0.29,172.41379,50
2022-1-27 18:09:59,GLD,Corto,VBS_ADX,167.58,167.71,0.13,384.61538,50
2022-1-27 18:14:58,MRK,largo,VBS_ADX,81.51,81.3,0.21,238.09524,50
2022-1-27 18:14:58,WMT,largo,VBS_ADX,138.63,138.38,0.25,200,50
2022-1-27 18:44:59,CVX,Corto,VBS_ADX,135.28,135.49,0.21,238.09524,50
2022-1-27 19:00:01,AAPL,Corto,VBS_ADX,160.87,161.17,0.3,166.66667,50
2022-1-27 19:00:00,CSCO,Corto,VBS_ADX,55.02,55.13,0.11,454.54545,50
2022-1-27 18:59:58,DIS,Corto,VBS_ADX,135.3,135.66,0.36,138.88889,50
2022-1-27 19:00:00,EBAY,Corto,VBS_ADX,57.2,57.33,0.13,384.61538,50
2022-1-27 19:00:00,GLD,Corto,VBS_ADX,167.39,167.6393,0.2493,200.56157,50
2022-1-27 18:59:59,KO,Corto,VBS_ADX,59.89,59.995,0.105,476.19048,50
2022-1-27 18:59:58,MET,Corto,VBS_ADX,65.63,65.795,0.165,303.0303,50
2022-1-27 18:59:58,NKE,Corto,VBS_ADX,144.02,144.5993,0.5793,86.31107,50
2022-1-27 18:59:58,MU,Corto,VBS_ADX,80.04,80.34,0.3,166.66667,50
2022-1-27 19:00:00,ORCL,Corto,VBS_ADX,79.7,79.85,0.15,333.33333,50
2022-1-27 18:59:59,QCOM,Corto,VBS_ADX,163.83,164.4,0.57,87.7193,50
2022-1-27 19:00:00,SNAP,Corto,VBS_ADX,28.62,28.75,0.13,384.61538,50
2022-1-27 19:00:01,SPXL,Corto,VBS_ADX,108.56,109.2396,0.6796,73.57269,50
2022-1-27 19:00:00,WFC,Corto,VBS_ADX,53.95,54.135,0.185,270.27027,50
2022-1-27 18:59:58,WMT,Corto,VBS_ADX,136.74,137.06,0.32,156.25,50
2022-1-27 19:14:59,GLD,Corto,VBS_ADX,167.36,167.56,0.2,250,50
2022-1-27 19:35:01,EBAY,Corto,VBS_ADX,56.735,56.82,0.085,588.23529,50
2022-1-27 19:35:01,MU,Corto,VBS_ADX,78.89,79.24,0.35,142.85714,50
2022-1-27 19:35:00,QCOM,Corto,VBS_ADX,161.98,162.51,0.53,94.33962,50
2022-1-27 19:35:00,SNAP,Corto,VBS_ADX,28.4,28.5342,0.1342,372.57824,50
2022-1-27 19:35:00,UBER,Corto,VBS_ADX,34.28,34.395,0.115,434.78261,50
2022-1-27 19:44:59,C,Corto,VBS_ADX,64.12,64.35,0.23,217.3913,50
2022-1-27 19:55:00,C,Corto,VBS_ADX,64.22,64.345,0.125,400,50
2022-1-27 19:55:00,CVX,Corto,VBS_ADX,133.72,134.02,0.3,166.66667,50
2022-1-27 19:54:59,MU,Corto,VBS_ADX,78.94,79.23,0.29,172.41379,50
2022-1-27 19:54:59,ORCL,Corto,VBS_ADX,79.66,79.77,0.11,454.54545,50
2022-1-27 19:55:00,SNAP,Corto,VBS_ADX,28.36,28.56,0.2,250,50
2022-1-27 19:54:59,UAL,Corto,VBS_ADX,40.93,41.065,0.135,370.37037,50
2022-1-27 19:59:59,CVX,Corto,VBS_ADX,133.9,134.21,0.31,161.29032,50
2022-1-27 19:59:59,MU,Corto,VBS_ADX,78.99,79.5,0.51,98.03922,50
2022-1-27 20:04:59,CVX,Corto,VBS_ADX,134.07,134.64,0.57,87.7193,50
2022-1-27 20:04:58,EBAY,Corto,VBS_ADX,56.93,57.0561,0.1261,396.51071,50
2022-1-27 21:30:00,MET,Corto,VBS_ADX,65.15,65.52,0.37,135.13514,50
2022-1-27 21:35:00,LVS,Corto,VBS_ADX,42.03,42.175,0.145,344.82759,50
2022-1-27 21:35:01,WMT,Corto,VBS_ADX,135.79,136.04,0.25,200,50
2022-1-27 21:34:58,WYNN,Corto,VBS_ADX,82.44,82.715,0.275,181.81818,50
2022-1-27 21:39:58,WYNN,Corto,VBS_ADX,82.43,82.57,0.14,357.14286,50
2022-1-28 16:14:58,NUGT,Corto,VBS_ADX,42,42.3402,0.3402,146.97237,50
2022-1-28 16:35:01,AAPL,largo,VBS_ADX,165.4,164.86,0.54,92.59259,50
2022-1-28 16:34:59,MCD,largo,VBS_ADX,249.74,249.35,0.39,128.20513,50
2022-1-28 16:39:59,UBER,Corto,VBS_ADX,32.9722,33.15,0.1778,281.21485,50
2022-1-28 16:49:59,MCD,largo,VBS_ADX,249.8775,249.2,0.6775,73.80074,50
2022-1-28 16:59:58,UAL,Corto,VBS_ADX,39.1531,39.56,0.4069,122.88031,50
2022-1-28 17:30:00,AAPL,largo,VBS_ADX,168.545,168.18,0.365,136.9863,50
2022-1-28 17:30:00,SNAP,largo,VBS_ADX,30.065,29.91,0.155,322.58065,50
2022-1-28 17:35:00,AAPL,largo,VBS_ADX,168,167.44,0.56,89.28571,50
2022-1-28 17:35:00,AMD,largo,VBS_ADX,103.85,103.21,0.64,78.125,50
2022-1-28 17:35:00,SNAP,largo,VBS_ADX,29.98,29.82,0.16,312.5,50
2022-1-28 17:55:00,AAPL,largo,VBS_ADX,167.81,167.42,0.39,128.20513,50
2022-1-28 17:55:00,SPXL,largo,VBS_ADX,109.73,109.391,0.339,147.49263,50
2022-1-28 18:09:58,AMAT,largo,VBS_ADX,130.46,130.01,0.45,111.11111,50
2022-1-28 18:10:00,QCOM,largo,VBS_ADX,164.71,164.04,0.67,74.62687,50
2022-1-28 18:09:58,UBER,largo,VBS_ADX,34.735,34.61,0.125,400,50
2022-1-28 18:14:58,AMAT,largo,VBS_ADX,130.2,129.51,0.69,72.46377,50
2022-1-28 18:15:00,QCOM,largo,VBS_ADX,164.3981,163.57,0.8281,60.37918,50
2022-1-28 18:14:57,SNAP,largo,VBS_ADX,30.31,30.085,0.225,222.22222,50
2022-1-28 18:14:59,UBER,largo,VBS_ADX,34.6496,34.4573,0.1923,260.0104,50
2022-1-28 18:20:01,AAPL,largo,VBS_ADX,168.74,168.46,0.28,178.57143,50
2022-1-28 18:19:58,AMAT,largo,VBS_ADX,130.13,129.94,0.19,263.15789,50
2022-1-28 18:19:59,MCD,largo,VBS_ADX,253.48,253.07,0.41,121.95122,50
2022-1-28 18:20:00,NKE,largo,VBS_ADX,144.42,144,0.42,119.04762,50
2022-1-28 18:19:57,QCOM,largo,VBS_ADX,164.0745,163.76,0.3145,158.98251,50
2022-1-28 18:19:59,SBUX,largo,VBS_ADX,96.17,96.02,0.15,333.33333,50
2022-1-28 18:19:59,SNAP,largo,VBS_ADX,30.2,30.08,0.12,416.66667,50
2022-1-28 18:20:01,SPXL,largo,VBS_ADX,110.85,110.42,0.43,116.27907,50
2022-1-28 18:19:59,TWTR,largo,VBS_ADX,35.235,35.14,0.095,526.31579,50
2022-1-28 18:25:01,AAPL,largo,VBS_ADX,168.4897,168.15,0.3397,147.1887,50
2022-1-28 18:24:58,MCD,largo,VBS_ADX,253.68,253.19,0.49,102.04082,50
2022-1-28 18:25:00,LVS,largo,VBS_ADX,42.97,42.77,0.2,250,50
2022-1-28 18:24:59,NKE,largo,VBS_ADX,144.43,143.8229,0.6071,82.35875,50
2022-1-28 18:25:00,QCOM,largo,VBS_ADX,163.76,163.271,0.489,102.24949,50
2022-1-28 18:24:58,SBUX,largo,VBS_ADX,96.11,95.96,0.15,333.33333,50
2022-1-28 18:25:00,SNAP,largo,VBS_ADX,30.1,29.91,0.19,263.15789,50
2022-1-28 18:29:58,AMAT,largo,VBS_ADX,129.4479,129.02,0.4279,116.84973,50
2022-1-28 18:29:59,CSCO,largo,VBS_ADX,55.019,54.915,0.104,480.76923,50
2022-1-28 18:29:58,EBAY,largo,VBS_ADX,57.15,57.03,0.12,416.66667,50
2022-1-28 18:29:57,MCD,largo,VBS_ADX,253.27,252.83,0.44,113.63636,50
2022-1-28 18:29:58,LVS,largo,VBS_ADX,42.9,42.76,0.14,357.14286,50
2022-1-28 18:29:59,NKE,largo,VBS_ADX,143.84,143.545,0.295,169.49153,50
2022-1-28 18:29:58,QCOM,largo,VBS_ADX,163.59,162.9601,0.6299,79.37768,50
2022-1-28 18:30:00,SBUX,largo,VBS_ADX,96,95.8432,0.1568,318.87755,50
2022-1-28 18:29:58,SNAP,largo,VBS_ADX,30.03,29.84,0.19,263.15789,50
2022-1-28 18:30:01,SPXL,largo,VBS_ADX,110.1,109.56,0.54,92.59259,50
2022-1-28 18:30:00,TWTR,largo,VBS_ADX,35.06,34.965,0.095,526.31579,50
2022-1-28 18:29:59,UBER,largo,VBS_ADX,34.42,34.32,0.1,500,50
2022-1-28 18:34:59,CSCO,largo,VBS_ADX,54.99,54.88,0.11,454.54545,50
2022-1-28 18:35:00,EBAY,largo,VBS_ADX,57.135,57.01,0.125,400,50
2022-1-28 18:34:58,MCD,largo,VBS_ADX,252.895,252.65,0.245,204.08163,50
2022-1-28 18:35:00,LVS,largo,VBS_ADX,42.84,42.72,0.12,416.66667,50
2022-1-28 18:35:01,SPXL,largo,VBS_ADX,109.94,109.51,0.43,116.27907,50
2022-1-28 18:34:59,TWTR,largo,VBS_ADX,35.03,34.9,0.13,384.61538,50
2022-1-28 18:35:00,UBER,largo,VBS_ADX,34.41,34.26,0.15,333.33333,50
2022-1-28 18:39:59,CSCO,largo,VBS_ADX,54.955,54.818,0.137,364.9635,50
2022-1-28 18:40:00,EBAY,largo,VBS_ADX,57.12,56.975,0.145,344.82759,50
2022-1-28 18:39:59,MCD,largo,VBS_ADX,252.875,252.52,0.355,140.84507,50
2022-1-28 18:39:59,LVS,largo,VBS_ADX,42.82,42.7,0.12,416.66667,50
2022-1-28 20:05:00,CSCO,largo,VBS_ADX,55.13,55.005,0.125,400,50
2022-1-28 20:09:58,KO,largo,VBS_ADX,60.1962,60.15,0.0462,1082.25108,50
2022-1-28 20:14:59,KO,largo,VBS_ADX,60.16,60.11,0.05,1000,50
2022-1-28 20:14:59,MCD,largo,VBS_ADX,254.03,253.69,0.34,147.05882,50
2022-1-28 20:19:58,KO,largo,VBS_ADX,60.115,60.06,0.055,909.09091,50
2022-1-28 20:45:01,AMD,Corto,VBS_ADX,101.21,101.8399,0.6299,79.37768,50
2022-1-28 20:44:58,MU,Corto,VBS_ADX,76.28,76.65,0.37,135.13514,50
2022-1-28 20:50:00,AMD,Corto,VBS_ADX,101.43,102.03,0.6,83.33333,50
2022-1-28 20:49:58,MU,Corto,VBS_ADX,76.48,76.8199,0.3399,147.10209,50
2022-1-28 20:54:59,AMD,Corto,VBS_ADX,101.69,102.034,0.344,145.34884,50
2022-1-28 20:54:58,MU,Corto,VBS_ADX,76.655,76.84,0.185,270.27027,50
2022-1-28 21:14:59,MCD,largo,VBS_ADX,255.48,254.66,0.82,60.97561,50
2022-1-28 21:19:59,KO,largo,VBS_ADX,60.43,60.345,0.085,588.23529,50
2022-1-28 21:19:58,MCD,largo,VBS_ADX,255.08,254.78,0.3,166.66667,50
2022-1-28 21:40:00,GLD,largo,VBS_ADX,167.03,166.98,0.05,1000,50
